time [s],phi [rad],torque [Nm],torque_comp [Nm],emg_quad [mV],emg_hams [mV],phase
10.478,10.478,219.58660888671875,218.90429451073808,-0.40696852932431776,0.26813499206357405,e
10.479,10.479,218.93141174316406,218.24066874906416,-0.13908198079297868,0.23297866031503264,e
10.48,10.48,218.6083221435547,218.17619215716294,0.21937833654416924,0.19962681817008818,e
10.481,10.481,217.38255310058594,217.15470419404875,0.35517400046386033,0.20201721337975181,e
10.482,10.482,217.3536834716797,217.34913181692104,0.2036775912186931,0.22376458060560162,e
10.483,10.483,217.43487548828125,217.3496211629038,0.19161840930575724,0.24247774582947984,e
10.484,10.484,218.1051025390625,217.61000852970693,0.45223232220767784,0.29999905970005386,e
10.485,10.485,218.66465759277344,218.13017016046265,0.6791549640909289,0.27131795808503395,e
10.486,10.486,217.9361572265625,217.88218079803292,0.7332322719449353,0.2541955137167643,e
10.487,10.487,217.18846130371094,217.48542709073988,0.48676665363108484,0.2768502370081272,e
10.488,10.488,218.2445831298828,218.1949351352637,0.10031713436240167,0.26298421579454534,e
10.489,10.489,217.92025756835938,217.41628685036616,-0.22626690989078146,0.25170015419449804,e
10.49,10.49,217.6146240234375,217.45427555972498,-0.5788542175180228,0.2719558759702958,e
10.491,10.491,216.9775848388672,217.88721427248535,-0.7195816837693401,0.248876444299242,e
10.492,10.492,215.5115203857422,216.71914097432145,-0.37196645714069954,0.23181026801738996,e
10.493,10.493,215.7024688720703,216.53334572912098,0.06615359130625342,0.20722431878963732,e
10.494,10.494,214.8257293701172,215.69246437502957,0.5484324331354727,0.196240784332893,e
10.495,10.495,214.85093688964844,216.17557995265648,0.9740028417856291,0.21922064922474618,e
10.496,10.496,215.2809295654297,216.5863461121183,0.8553242136855168,0.19575388858599166,e
10.497,10.497,215.0113525390625,216.0880047655874,0.5431730154808206,0.18362265440497752,e
10.498,10.498,215.18353271484375,216.32972392995734,0.42570871186050074,0.2473292424416859,e
10.499,10.499,215.44757080078125,216.65590229479355,0.6301765945640972,0.2942771194318914,e
10.5,10.5,215.60105895996094,216.63253775952504,0.6966076624632084,0.28067432804143594,e
10.501,10.501,214.72402954101562,216.06584640924362,0.44241328024153004,0.2657864663826361,e
10.502,10.502,212.96319580078125,214.829024993609,0.08896945231072893,0.28397643591494093,e
10.503,10.503,213.15328979492188,214.35747907686445,0.05313608929440139,0.26592728497987944,e
10.504,10.504,213.4536590576172,213.7865800578066,0.20331649905939117,0.23357372685396446,e
10.505,10.505,213.31275939941406,213.84272627080335,0.1538211972701362,0.24226301567152028,e
10.506,10.506,213.59515380859375,214.56518293036132,-0.20307438073248885,0.2802378847867352,e
10.507,10.507,214.52134704589844,214.93490053438975,-0.6645426596332656,0.27623789813431493,e
10.508,10.508,215.52102661132812,215.02249195578543,-0.8261226321314717,0.24303720829019826,e
10.509,10.509,215.7111358642578,214.8669854746237,-0.3627940293282377,0.240641356725491,e
10.51,10.51,215.42205810546875,214.60126876871277,0.2605904917319898,0.2397049734861734,e
10.511,10.511,214.8938751220703,214.18640313537776,0.6832912922763065,0.23625269590155562,e
10.512,10.512,213.2610626220703,212.65232094401253,0.7018250972253803,0.23440274809419265,e
10.513,10.513,213.63485717773438,212.8949979689814,0.47489942812839475,0.23968547841467944,e
10.514,10.514,214.43153381347656,213.51061896374677,0.20397255819439866,0.2085798367653083,e
10.515,10.515,215.06272888183594,214.20859272770366,0.06585177876145161,0.21395086650531298,e
10.516,10.516,215.38131713867188,215.13040635515742,0.07194056210639933,0.2550713099951913,e
10.517,10.517,214.99974060058594,215.43375499398226,0.2940064199852495,0.23898109697054967,e
10.518,10.518,215.4279327392578,215.84454453559144,0.7378729498949133,0.24574888018491917,e
10.519,10.519,215.81922912597656,215.8064266277934,0.8773986962639273,0.28174715772754455,e
10.52,10.52,215.23556518554688,215.41951725764187,0.7971948631552284,0.2687990461371733,e
10.521,10.521,213.98870849609375,214.90431680571535,0.621047975232778,0.24085450161821792,e
10.522,10.522,214.39840698242188,215.26928083368176,0.20361830706668232,0.2282254471548006,e
10.523,10.523,214.56829833984375,214.98523674939804,-0.2662683571516226,0.2544401496381585,e
10.524,10.524,214.59149169921875,215.10799712619016,-0.3627945870090742,0.2503658201538198,e
10.525,10.525,214.48582458496094,215.65607603431707,-0.010011697854750836,0.2074202663187189,e
10.526,10.526,213.86428833007812,215.40403761377138,0.3482241652191459,0.19940176962346473,e
10.527,10.527,214.08944702148438,215.36195427299484,0.4430525998104298,0.22138483495055514,e
10.528,10.528,214.29611206054688,215.22606879044508,0.4467440988422559,0.23770901001148964,e
10.529,10.529,215.22059631347656,215.65456454829183,0.3157617516776118,0.24065827597062125,e
10.53,10.53,215.20635986328125,215.12746810263639,-0.04708224475919297,0.2434576764056506,e
10.531,10.531,214.01426696777344,214.34846449454454,-0.31790512653499814,0.243367837670145,e
10.532,10.532,213.22662353515625,214.35949954035937,-0.2874928880509427,0.2439552331204907,e
10.533,10.533,213.78228759765625,214.59077657282631,-0.1586942058344841,0.2405358583179218,e
10.534,10.534,213.52813720703125,213.92153735266027,0.22724885745840306,0.24915911633647952,e
10.535,10.535,212.90640258789062,213.7162425766603,0.7407214417238248,0.25640229797162745,e
10.536,10.536,212.79959106445312,213.93282689478488,0.8450938329410574,0.22727669553991195,e
10.537,10.537,213.79698181152344,214.16204585764444,0.3858275115878702,0.2182375671407693,e
10.538,10.538,214.70220947265625,213.94145049100993,-0.030696934363795177,0.21808311782854345,e
10.539,10.539,215.589599609375,214.44487974450195,-0.189882279926495,0.2431904430939484,e
10.54,10.54,215.7035369873047,214.54656049234526,0.3816754783071543,0.2792329879673622,e
10.541,10.541,214.91481018066406,213.87516624943464,0.9959896613312686,0.2919744392849141,e
10.542,10.542,214.10780334472656,213.16648666513015,1.012528577035758,0.2953061013734594,e
10.543,10.543,213.66876220703125,212.914069870307,0.2945712625387439,0.26969360426452355,e
10.544,10.544,213.1927947998047,212.67874141910892,-0.4050822718046964,0.24043526718728134,e
10.545,10.545,212.47750854492188,212.23816438853228,-0.3330098234510879,0.21746070947678037,e
10.546,10.546,212.2779083251953,212.47552025248726,-0.032719658802869284,0.22144051892917188,e
10.547,10.547,211.7464599609375,212.2486289119993,0.17594273815725897,0.24138357672163654,e
10.548,10.548,212.94525146484375,213.20963144384055,0.21736722321912239,0.24136450583473307,e
10.549,10.549,213.5182342529297,213.73736309315126,0.007934758976781814,0.2584632755041963,e
10.55,10.55,212.63729858398438,213.48575909922246,-0.20558795613667816,0.25316634174525826,e
10.551,10.551,210.98294067382812,212.53224922589195,-0.37824205602329347,0.2330726009943355,e
10.552,10.552,210.13815307617188,211.28338779314046,-0.2808879355768175,0.2323420316054617,e
10.553,10.553,210.15838623046875,210.39071634746728,-0.02499113882819491,0.24368213463579189,e
10.554,10.554,209.9765167236328,210.2554438425212,0.5420820259568492,0.23628955885759687,e
10.555,10.555,209.7393035888672,210.47085816894133,1.1383620926258582,0.25438014468065934,e
10.556,10.556,210.8457794189453,211.07739839754083,1.241336134083653,0.25601176138389825,e
10.557,10.557,211.1236572265625,210.78150868015382,1.1123622308693457,0.2672511228484709,e
10.558,10.558,211.69606018066406,211.27009596474014,0.866678511285571,0.2764398591939987,e
10.559,10.559,212.54428100585938,212.0809767896005,0.2854801544385688,0.24654157854132192,e
10.56,10.56,211.827880859375,211.5346651051841,-0.28931337666406,0.2208949191248419,e
10.561,10.561,209.8045654296875,210.45630779446319,-0.4847461495859227,0.23807846892627504,e
10.562,10.562,209.18008422851562,210.61240192873814,-0.31910667557091066,0.22774234384783637,e
10.563,10.563,210.4329071044922,211.51557724201993,0.26321475191750565,0.23944262208548373,e
10.564,10.564,210.93104553222656,211.59753569245265,0.42865921695770354,0.25038658493540794,e
10.565,10.565,211.00650024414062,212.02425777684567,0.20670219145626115,0.19491258343057982,e
10.566,10.566,211.72561645507812,213.0666714420189,-0.050340630910626696,0.1733060925827046,e
10.567,10.567,212.3518524169922,213.2069414947202,-0.15404711130998325,0.20840294528235076,e
10.568,10.568,212.4629364013672,212.74574237365923,-0.0999060438977363,0.28048339510331455,e
10.569,10.569,211.46963500976562,212.10912202699313,0.18246621601453714,0.2865647806424975,e
10.57,10.57,211.599365234375,212.3232960148461,0.2320248137027165,0.25657810770276523,e
10.571,10.571,211.85780334472656,212.5869109717607,0.22810488568948184,0.22409732271194663,e
10.572,10.572,209.83297729492188,210.60473417254914,0.2571314257352009,0.2352698446730636,e
10.573,10.573,210.62501525878906,211.05461444088237,0.2262097293295459,0.2639009621934908,e
10.574,10.574,211.2511444091797,211.27607065790252,0.5398893914692761,0.29630804446784337,e
10.575,10.575,211.3065643310547,211.22746633000136,0.7824514086840177,0.30503468013331086,e
10.576,10.576,210.25738525390625,210.54417378744165,0.7101775146422542,0.27946413438237,e
10.577,10.577,209.96286010742188,210.6494898794909,0.16095344525695826,0.2726702019528297,e
10.578,10.578,210.4961395263672,210.84841267748283,-0.24428593615751068,0.23750037174507405,e
10.579,10.579,210.64317321777344,210.7273786772451,-0.367150158575146,0.22496315429227995,e
10.58,10.58,209.85191345214844,210.54500020109856,-0.18714989622965839,0.25421100026858096,e
10.581,10.581,209.17044067382812,210.46565622551654,0.39746898357412,0.24915439564017577,e
10.582,10.582,209.7774200439453,210.7172166480756,0.834042091629341,0.24410809307306428,e
10.583,10.583,210.53170776367188,211.0600791803605,0.8310665678773789,0.22799477419970948,e
10.584,10.584,210.42088317871094,211.15173101460402,0.3034861025190818,0.2427614847741622,e
10.585,10.585,210.62257385253906,211.596602605897,-0.2909176688800425,0.25039458206506915,e
10.586,10.586,210.38226318359375,211.20137885108974,-0.4834782863036932,0.23753081896571748,e
10.587,10.587,209.6265869140625,210.29753303261526,-0.1497284217959621,0.2080277621883266,e
10.588,10.588,209.44142150878906,210.23968333550084,0.4448585944371258,0.24081782098789775,e
10.589,10.589,209.734619140625,210.40124063267987,0.6115750201151854,0.24536321601760086,e
10.59,10.59,209.82537841796875,210.3193963925523,0.4643666638994815,0.23927508467107952,e
10.591,10.591,208.3699951171875,209.11736782571742,0.44594606314852525,0.23496639824997023,e
10.592,10.592,207.55860900878906,208.27653360374808,0.3740025318701747,0.22184395416720584,e
10.593,10.593,207.39109802246094,207.44596586081633,0.18082951238872025,0.18385095753605077,e
10.594,10.594,206.6526641845703,206.33003801665714,0.16715202944017166,0.18440603822971108,e
10.595,10.595,205.73080444335938,205.7906865304206,0.2745026408081535,0.23357465551758358,e
10.596,10.596,205.37925720214844,205.5558459954947,0.32103334299347924,0.2558212296932248,e
10.597,10.597,205.72674560546875,205.29176998758285,0.3898889390763008,0.3045895183137338,e
10.598,10.598,206.68190002441406,205.5383431598003,0.26781228945785485,0.29238694042356705,e
10.599,10.599,206.8822784423828,205.44494189953053,-0.15717182963364817,0.25005891691309134,e
10.6,10.6,206.30938720703125,204.82215579527224,-0.30099360672842324,0.2698736523409662,e
10.601,10.601,204.87107849121094,203.61021244609375,-0.05129119069678022,0.27597132254066425,e
10.602,10.602,203.2117156982422,202.25531287709705,0.40141929984266805,0.2952845409784214,e
10.603,10.603,202.56459045410156,201.86730848232727,0.8578181960432575,0.25662860647414076,e
10.604,10.604,202.8931121826172,202.29776280273788,0.515152096206855,0.20807532528728576,e
10.605,10.605,202.17225646972656,202.05839121293337,0.14832307334054995,0.20406676307107002,e
10.606,10.606,201.3780059814453,202.38342493771674,0.2726534002798402,0.23898346910003448,e
10.607,10.607,201.11727905273438,202.84482559595688,0.5385132634204589,0.24875730737702387,e
10.608,10.608,201.6294708251953,203.0846064635294,0.4995096350432004,0.25641502107922454,e
10.609,10.609,201.95741271972656,203.24453089282125,0.24958578695099137,0.25183701575690787,e
10.61,10.61,200.70272827148438,202.53216445227702,-0.10178270119821636,0.2700251654335764,e
10.611,10.611,198.95068359375,201.1877681104361,-0.2680762052839781,0.26533800208850916,e
10.612,10.612,198.76284790039062,200.48833175073295,-0.029578708556218886,0.22999697449813877,e
10.613,10.613,198.66726684570312,199.6657753310284,0.4305881100196748,0.21865705823938816,e
10.614,10.614,197.9456024169922,199.06631917766435,0.4764397252568693,0.24247022734084278,e
10.615,10.615,197.8315887451172,199.39007898090742,0.6569965624644428,0.24320709521534284,e
10.616,10.616,197.42279052734375,198.8884963951068,0.9412617784009945,0.27165832224259256,e
10.617,10.617,196.79299926757812,197.9739588192757,0.8560470621152081,0.26722204845423225,e
10.618,10.618,197.2860565185547,198.24071610647596,0.44399387512032973,0.24963173768920305,e
10.619,10.619,198.53359985351562,198.60000186721652,-0.1847288073439066,0.2658798607094986,e
10.62,10.62,197.6825714111328,197.49173965952926,-0.7466878006787171,0.29255966804592953,e
10.621,10.621,195.83779907226562,196.16922202438644,-0.777046749914691,0.3106557562425034,e
10.622,10.622,195.06019592285156,195.58921447597754,-0.39476023829767415,0.2832396318846574,e
10.623,10.623,195.4051055908203,195.48319689713688,0.10589021538586636,0.28469120945590215,e
10.624,10.624,194.70079040527344,194.57866360475666,0.2970701537580282,0.30658508374394183,e
10.625,10.625,194.3836669921875,194.86907981484336,0.005993211685565346,0.2646975928973522,e
10.626,10.626,194.28662109375,195.1962504448334,-0.27021873630581983,0.2544668205663868,e
10.627,10.627,194.50242614746094,194.68491382743926,-0.23252693558929224,0.2468705602795217,e
10.628,10.628,193.7240447998047,193.26440327706948,0.1184161013114297,0.2550184648598032,e
10.629,10.629,194.1609344482422,193.3616372035977,0.19318658958521895,0.24912636953932557,e
10.63,10.63,194.10057067871094,193.06175095480913,0.10388935373397966,0.24375259934632978,e
10.631,10.631,192.511962890625,191.7816632814555,0.18755492233762167,0.23720453671005856,e
10.632,10.632,191.9174041748047,191.6659083263389,0.38493215050300544,0.22323416981443034,e
10.633,10.633,191.4698028564453,191.69475347584546,0.5227094279537873,0.21082860401050105,e
10.634,10.634,190.80148315429688,191.51838331022049,0.5732208139222015,0.21809800999347603,e
10.635,10.635,189.45156860351562,190.79275692896186,0.58076665047828,0.23686175760438907,e
10.636,10.636,189.0226593017578,190.88736223071527,0.5111728003641745,0.23440096083336692,e
10.637,10.637,188.22462463378906,190.2162680727069,0.6053303744904913,0.2294596657174236,e
10.638,10.638,189.10202026367188,190.38181135975978,0.7434124761311506,0.20209060581711832,e
10.639,10.639,188.93026733398438,189.85639444611218,0.6929133814761198,0.19600062237267335,e
10.64,10.64,187.41464233398438,189.24020541720404,0.7048674124490127,0.2148267105909737,e
10.641,10.641,186.5064697265625,189.10809755880817,0.7631613988816444,0.25867917563565807,e
10.642,10.642,185.9658660888672,188.21023640633157,0.3801340399140033,0.3140182511051617,e
10.643,10.643,184.87301635742188,186.52518312458548,-0.033605884791791815,0.31111184188329943,e
10.644,10.644,185.05076599121094,186.6147702317503,-0.15388203136802553,0.30273432505103687,e
10.645,10.645,182.96328735351562,184.44261564166428,-0.047428532825773806,0.2807251584598484,e
10.646,10.646,182.95635986328125,183.81276343447058,0.051164492749413946,0.27819251196790235,e
10.647,10.647,181.93675231933594,182.66467768620083,-0.050501786601509266,0.27796031725669396,e
10.648,10.648,182.07708740234375,182.76777333102316,-0.34860387515711416,0.2747644544433673,e
10.649,10.649,182.67715454101562,182.95944117535038,-0.40407203831315675,0.2655406524200109,e
10.65,10.65,182.30169677734375,182.42622063901078,-0.023304419520102548,0.25042254360279537,e
10.651,10.651,179.47772216796875,180.6610467737227,0.29426470693704676,0.24845308160385318,e
10.652,10.652,178.60513305664062,180.29705495300044,0.34055925671570636,0.24870741502283966,e
10.653,10.653,178.5788116455078,179.68962333765552,0.35413568093705694,0.23521725191484857,e
10.654,10.654,178.29493713378906,178.7108658888861,0.2111657724383607,0.24868118250095655,e
10.655,10.655,177.8824462890625,178.38371230827005,0.3204508236597797,0.28061228725274534,e
10.656,10.656,178.24273681640625,178.80413773149326,0.5745972946969105,0.2586698348592824,e
10.657,10.657,178.21600341796875,178.20890587758004,0.5489084773957329,0.26093138553778034,e
10.658,10.658,177.61851501464844,177.3721833609896,0.2356374134346302,0.26954480968416195,e
10.659,10.659,176.94747924804688,177.20137220768603,0.06855802575292126,0.2520141065162916,e
10.66,10.66,175.5214080810547,176.22310428082747,0.3391882042643826,0.2389334011710833,e
10.661,10.661,172.76962280273438,173.79115324816007,0.7181799032224937,0.24266736468656652,e
10.662,10.662,171.5645294189453,172.70476388049053,0.5674322769849072,0.2768196045298814,e
10.663,10.663,171.4637451171875,172.29277078796562,0.24671185454680428,0.2858051916860434,e
10.664,10.664,171.6756591796875,171.9777634468419,-0.2960676179075099,0.27113660171676535,e
10.665,10.665,171.6114959716797,171.95878698676702,-0.5764653204798235,0.23400360387271044,e
10.666,10.666,171.05043029785156,171.91873223596613,-0.3067589482079359,0.24085154947075532,e
10.667,10.667,170.80184936523438,171.7727582927218,0.06215535606854389,0.2284743157430117,e
10.668,10.668,170.7369842529297,171.2519800082905,0.2629776346878828,0.25761075183048077,e
10.669,10.669,170.6725311279297,170.9522047958401,0.3745101629211775,0.26993502680555465,e
10.67,10.67,168.6566925048828,169.70612473759826,0.39496013704273714,0.268074173616327,e
10.671,10.671,167.61619567871094,169.1185500949203,0.2988127883966781,0.2634804388845286,e
10.672,10.672,167.56939697265625,168.54775413864107,0.3051183873697094,0.2542724239436125,e
10.673,10.673,167.06253051757812,167.53174885635082,0.4262601921181413,0.2506522538561567,e
10.674,10.674,165.50621032714844,166.25050434568746,0.6027140542526432,0.24458427350462575,e
10.675,10.675,164.980712890625,166.05106950665717,0.7515285148665252,0.2674838483179771,e
10.676,10.676,163.3502197265625,164.69201071098152,0.5856695213576996,0.2628705338942984,e
10.677,10.677,162.1616973876953,163.82116192255995,0.30758771600809814,0.2475996269963235,e
10.678,10.678,161.32284545898438,162.96760848254434,0.09358514114265973,0.26175602759421757,e
10.679,10.679,161.3491668701172,162.44974005980532,0.0956717730079446,0.25904720881766385,e
10.68,10.68,160.41812133789062,161.208207828797,0.27165413965937835,0.2675606536015064,e
10.681,10.681,158.7323455810547,159.88509112282884,0.4911230930317131,0.2638579918490021,e
10.682,10.682,158.2795867919922,159.43532695378184,0.39315666951039113,0.2852012106174848,e
10.683,10.683,157.5504608154297,158.0768180861982,0.007704019988643524,0.28838476132934426,e
10.684,10.684,155.64305114746094,156.13691117734493,-0.359845073153437,0.26834978827739703,e
10.685,10.685,154.50936889648438,155.68078146951177,-0.3582803040386767,0.23240468051291197,e
10.686,10.686,153.3748321533203,154.7489618466843,0.07451289246712288,0.19225094132858955,e
10.687,10.687,153.3632354736328,153.78135885863378,0.5774121146362666,0.1804780616987477,e
10.688,10.688,152.65225219726562,151.85340800322436,0.5354837709783388,0.20896000850437743,e
10.689,10.689,152.36474609375,151.04646379252307,0.06911345817360062,0.29150555004510326,e
10.69,10.69,151.72720336914062,150.314423299424,-0.21876335094634594,0.30093098117389955,e
10.691,10.691,150.53700256347656,149.23632652086215,0.06731132509657523,0.26687436270442416,e
10.692,10.692,150.19383239746094,149.28890891349192,0.24102163894871062,0.27702112309043153,e
10.693,10.693,149.64808654785156,149.16967500404314,0.2842861429106366,0.29131373832725466,e
10.694,10.694,148.91796875,148.562621372143,0.13585733501406164,0.2834868185066835,e
10.695,10.695,147.7458038330078,147.78808368001012,0.10952803834189467,0.2772197562521962,e
10.696,10.696,146.99725341796875,147.92641010625277,0.29889743076409475,0.24493207789927204,e
10.697,10.697,146.37705993652344,147.78735454570582,0.6714175753988558,0.2623553022768568,e
10.698,10.698,146.25393676757812,147.46381395516923,1.1001841247829423,0.30113905864479995,e
10.699,10.699,145.412841796875,146.50764541033737,1.0559163911022418,0.3064008824393039,e
10.7,10.7,144.3877716064453,146.12864804795706,0.5047530997782802,0.2866382347558871,e
10.701,10.701,143.2518310546875,145.6510557682733,-0.15720382481277953,0.27603041681136176,e
10.702,10.702,142.502197265625,144.45738435870834,-0.47095474657818565,0.2830482781161648,e
10.703,10.703,141.34754943847656,142.8307472124167,-0.2890898020831267,0.2687212114638001,e
10.704,10.704,140.06411743164062,141.70605720223548,0.012237584522215874,0.25021326600061267,e
10.705,10.705,139.71963500976562,141.51032966110932,0.17326868124026956,0.23282078649524612,e
10.706,10.706,138.78553771972656,140.33778136024353,0.21117839494668045,0.24084067847499147,e
10.707,10.707,139.3612518310547,140.56446144850852,0.1815601081387165,0.2466512092808269,e
10.708,10.708,139.1634979248047,139.98696287214028,0.20462230842327045,0.2520843267417985,e
10.709,10.709,138.9287109375,139.16375446198688,0.41584349221472267,0.24954249525102412,e
10.71,10.71,138.01284790039062,138.1728991710523,0.6149375834963545,0.25596021812171105,e
10.711,10.711,135.36627197265625,136.33207530256988,0.5032152780855247,0.24054256335144863,e
10.712,10.712,134.6709442138672,135.84218271302933,0.035756880367818863,0.22466429100482724,e
10.713,10.713,134.34353637695312,134.69191476463092,-0.26405507347625656,0.21448464443331833,e
10.714,10.714,133.39039611816406,133.5669921271041,-0.4341911204567138,0.24580538833954174,e
10.715,10.715,132.49249267578125,133.40226077083133,-0.3323275215422694,0.2759364739582976,e
10.716,10.716,132.754150390625,133.758190199907,-0.05141201555165748,0.2712758901791375,e
10.717,10.717,132.77615356445312,132.88777969408966,0.2112125584366006,0.29636098873785893,e
10.718,10.718,132.57713317871094,131.99611004778308,0.4042928754798063,0.3050942883459839,e
10.719,10.719,132.9308319091797,132.28864056401204,0.5901931284413207,0.2919463405021059,e
10.72,10.72,131.22198486328125,130.6382066655697,0.6327330310905604,0.28253695618180313,e
10.721,10.721,129.78909301757812,129.18677041642326,0.45944685077944564,0.28317156479620104,e
10.722,10.722,129.03746032714844,128.6231036577415,0.2118899893083452,0.2780996163847613,e
10.723,10.723,127.88043212890625,127.70989292410749,0.08496674062943338,0.2707624795239936,e
10.724,10.724,126.7049331665039,126.68479505082982,-0.031028221985726242,0.2583862796628247,e
10.725,10.725,124.73778533935547,125.09275591653365,-0.08215970771079113,0.23893136892862402,e
10.726,10.726,122.80741119384766,123.98337771292177,0.09220066574053318,0.2361093283374024,e
10.727,10.727,122.3493423461914,123.77222449351153,0.37410884729797395,0.24156497653336365,e
10.728,10.728,122.2779769897461,122.93547707159568,0.590718694855507,0.25066359418588263,e
10.729,10.729,120.9914321899414,121.25038681615531,0.6456476136175273,0.25842898805801123,e
10.73,10.73,119.83418273925781,120.64181503554012,0.4528918566479291,0.262317581663016,e
10.731,10.731,118.08729553222656,119.42245713360326,0.14266460357704508,0.2570029134308427,e
10.732,10.732,117.8865737915039,118.67991927167925,0.03179593687036405,0.25484160909595444,e
10.733,10.733,117.70426177978516,117.86379893509577,0.0887218912512421,0.25149746808770973,e
10.734,10.734,116.28858947753906,116.71388479249632,0.2142637902649492,0.25844600680977414,e
10.735,10.735,114.39386749267578,115.15935643686102,0.28230861523954953,0.2788591157400566,e
10.736,10.736,113.29059600830078,113.80183544518881,0.2867628973081726,0.274337436166851,e
10.737,10.737,112.46347045898438,112.83304762683537,0.27211141252296905,0.26902307681918836,e
10.738,10.738,111.61775207519531,111.82941676036661,0.2622554745718421,0.2635437715434014,e
10.739,10.739,111.61878204345703,111.6698273957163,0.26240278897194724,0.26436607852364835,e
10.74,10.74,110.16551971435547,110.35817817581753,0.26143292040422184,0.25647477834302385,e
10.741,10.741,108.03089141845703,109.19159027943489,0.26053855583433005,0.26453619011990975,e
10.742,10.742,107.27688598632812,108.90767444129462,0.2625056435034866,0.25812411157525683,e
10.743,10.743,106.08058166503906,107.30944651117953,0.26237742482035037,0.2636033521739754,e
10.744,10.744,104.84754180908203,105.69043285708038,0.24680547452834742,0.25522425315677816,e
10.745,10.745,103.22807312011719,104.47469915953538,0.2305504291411432,0.2399411376861659,e
10.746,10.746,101.95802307128906,103.23914311353036,0.24364489836399167,0.24201567863591514,e
10.747,10.747,101.86602020263672,102.32748151341022,0.31532438062179036,0.24475883842616944,e
10.748,10.748,100.8351058959961,100.92184739166153,0.3714888553710669,0.2559386294481282,e
10.749,10.749,99.96981048583984,100.29145725559773,0.4020986935451502,0.2623886360234478,e
10.75,10.75,98.75463104248047,99.65745082867608,0.37002588462675035,0.26069102552042966,e
10.751,10.751,96.30570220947266,97.47232110574085,0.26425360482475707,0.2585118363370427,e
10.752,10.752,95.51374816894531,96.63869823206714,0.12451102209195566,0.2505980564453523,e
10.753,10.753,94.9976806640625,95.73583063799124,0.09435032293580436,0.2658822047148519,e
10.754,10.754,94.50006103515625,94.72934032440186,0.14076820619962407,0.27583985578547265,e
10.755,10.755,93.2105484008789,93.19203382343824,0.24198776497214253,0.28578039376023806,e
10.756,10.756,91.99475860595703,92.1006426164107,0.24109191026415772,0.28750185255693145,e
10.757,10.757,91.10997009277344,91.57183984471219,0.19189572549712808,0.27538094564096605,e
10.758,10.758,90.88787841796875,91.15520275226707,0.2007852595280035,0.27007346777986097,e
10.759,10.759,89.48746490478516,89.984201410458,0.22471784477883364,0.2648298045732413,e
10.76,10.76,87.64523315429688,89.0468797110801,0.22922489504827315,0.2654363879440975,e
10.761,10.761,85.65525817871094,87.62452838149149,0.2363148659448359,0.2682692321049394,e
10.762,10.762,84.80674743652344,86.41903393259948,0.235267976131656,0.2663534322513207,e
10.763,10.763,83.461181640625,84.26006451258796,0.24174784546369685,0.26924187868505284,e
10.764,10.764,82.42839813232422,83.0104608850225,0.23315963439063542,0.2636517271081175,e
10.765,10.765,82.31619262695312,82.76885574992521,0.22302845158158208,0.24337588419747191,e
10.766,10.766,81.48558044433594,81.9353695911115,0.22326334803761336,0.24793456743079767,e
10.767,10.767,80.80233764648438,81.35838869334688,0.2326611401139863,0.25363275922813183,e
10.768,10.768,79.82434844970703,80.5519144298499,0.2365270052861392,0.25929567159520905,e
10.769,10.769,78.91980743408203,79.5330424852603,0.24041308437493109,0.26493953548687776,e
10.77,10.77,77.55486297607422,78.45842727830794,0.23699785437213736,0.25965869184657775,e
10.771,10.771,75.67448425292969,77.30243441103399,0.23668789115605016,0.2656597689045914,e
10.772,10.772,74.6591567993164,76.3729917761603,0.2301567922640661,0.2599289573213579,e
10.773,10.773,74.65618133544922,75.55884547917162,0.22662384622446924,0.2627066365057903,e
10.774,10.774,72.99614715576172,73.54329970462648,0.23481710968563932,0.2700971504717522,e
10.775,10.775,71.28091430664062,72.38336260450895,0.25309008135361977,0.2825041822327919,e
10.776,10.776,69.98895263671875,71.48871916238258,0.252371299492832,0.289380459164582,e
10.777,10.777,68.47576904296875,69.24882266494369,0.2498949700483277,0.2753538991095253,e
10.778,10.778,67.47805786132812,67.7691979336773,0.23832023665073707,0.2713009727521884,e
10.779,10.779,66.6275634765625,66.73841277384805,0.2385905669156354,0.2684562516957225,e
10.78,10.78,65.61123657226562,65.38832491909362,0.2348054804791988,0.2673310534158444,e
10.781,10.781,63.91361618041992,63.45329183252203,0.23492385842204433,0.26834593965860665,e
10.782,10.782,62.602596282958984,62.23296613309283,0.23750662503225126,0.2657782483423139,e
10.783,10.783,61.309661865234375,60.77650618437586,0.24171605099175203,0.2689803192052046,e
10.784,10.784,60.18229675292969,59.27893610531111,0.23235967252756132,0.26740873234040696,e
10.785,10.785,58.59455490112305,58.077140435603326,0.21532397496866773,0.25416492648730676,e
10.786,10.786,56.38079071044922,56.59827833564452,0.21739177859402925,0.25603036447227306,e
10.787,10.787,54.7559814453125,55.4008671766124,0.22795494198085622,0.25370694693254364,e
10.788,10.788,53.77540588378906,53.812345142213495,0.23197179268556142,0.26430515604535715,e
10.789,10.789,52.665897369384766,52.32581407817643,0.2309474078777516,0.27066392993768873,e
10.79,10.79,51.79574966430664,52.101387182819316,0.22868270602321877,0.2664252606510371,e
10.791,10.791,50.483524322509766,51.198924101511885,0.22681538594403375,0.2694110802119299,e
10.792,10.792,48.98697280883789,49.34509190279695,0.22071780305945382,0.2620632051673352,e
10.793,10.793,47.06682586669922,47.293755456500925,0.22062620020857396,0.26390095350255716,e
